id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
16944675,Castro Garden Apartment w/ Parking Sleeps 6,27960596,Cal,,Castro/Upper Market,37.76186236,-122.4307052,Entire home/apt,295,2,39,10/21/2018,2.01,2,33
16944898,Remodeled Penthouse in Downtown,19629774,Conor,,Downtown/Civic Center,37.78840447,-122.4213679,Private room,99,30,24,10/4/2018,1.1,2,91
16962800,Remodeled Edwardian Top flr Flat in Russian Hill,7186464,Danny,,Russian Hill,37.80221397,-122.4155816,Entire home/apt,108,4,12,8/5/2018,0.65,1,11
16986927,Warm Victorian Room in Hayes Valley,83311656,Edward,,Western Addition,37.77589581,-122.4284061,Private room,100,3,22,1/28/2018,1,2,0
16987679,Residential hotel near Union Square SF room#10,115849,Hiromi,,Downtown/Civic Center,37.78819211,-122.4123572,Private room,140,32,27,5/29/2018,1.26,10,74
17010389,Lwr Haight/NOPA Studio inside  larger home+parking,4435448,Carl,,Western Addition,37.77094555,-122.4354968,Private room,110,1,61,11/12/2018,2.73,6,316
17016281,Residential hotel near Union Square SF room#5,115849,Hiromi,,Downtown/Civic Center,37.78721493,-122.413163,Private room,140,32,28,9/29/2018,1.31,10,52
17016637,Gracious room in pine lake park.,106291188,May,,Lakeshore,37.73522504,-122.4809918,Private room,88,1,117,11/15/2018,5.41,1,248
17026443,Big Room-New furniture/big TV- Union Square,114209374,Lisa,,Nob Hill,37.79064752,-122.4102078,Private room,76,30,62,8/18/2018,2.99,1,293
17029166,Classic Nob Hill One Bedroom Apartment - View,20899143,Peter,,Nob Hill,37.79064342,-122.4171751,Entire home/apt,148,30,5,8/11/2018,0.24,6,276
17031131,Potrero Hill Fantasy Garden Studio,3610952,Jo,,Potrero Hill,37.7616085,-122.3940674,Entire home/apt,132,30,3,11/17/2018,0.15,1,224
17043944,Bright & Spacious Flat Steps to Presidio+Chestnut,3962378,Sean & Alex,,Marina,37.79674834,-122.4460868,Entire home/apt,150,5,7,7/15/2018,0.41,1,179
17071754,Light-filled Mission Room - 1 block to BART!,6136360,Jeff,,Mission,37.7530433,-122.4169494,Private room,129,2,21,7/30/2018,0.94,4,0
17097361,Private suite in the heart of Mission Dolores!,114734955,Simran,,Mission,37.76557474,-122.426239,Entire home/apt,125,5,65,12/1/2018,3.02,1,146
17109374,Bright Private rm close to Golden Gate Park,16336319,Elena,,Inner Richmond,37.77871575,-122.4740431,Private room,97,3,22,11/11/2017,1.05,4,78
17120944,"Quiet, spacious bedroom with private deck/views.",14003785,Pam,,Pacific Heights,37.78827374,-122.4412798,Private room,186,3,9,10/23/2018,0.46,3,300
17157954,Bernal Heights North Slope 2 BR Charmer,1281984,Anita,,Bernal Heights,37.74810412,-122.405759,Entire home/apt,238,3,29,11/20/2018,1.32,2,63
17159806,Sunny Two Bedroom House in Lovely Bernal Heights,115416158,Terry,,Bernal Heights,37.74664903,-122.4153682,Entire home/apt,200,2,34,11/25/2018,1.71,1,0
17172552,"Cozy Beach Bungalow, Outer Sunset",27270477,Crystal,,Outer Sunset,37.74729963,-122.5022042,Entire home/apt,300,3,3,11/24/2018,0.76,1,344
17175619,Bernal Heights North Slope 3BR Charmer,1281984,Anita,,Bernal Heights,37.7468857,-122.4059613,Entire home/apt,375,14,11,10/13/2018,0.54,2,72
17191322,NEW Studio Cozy Top Floor Center of the SF Action,106605249,S.,,Downtown/Civic Center,37.78703918,-122.4172841,Entire home/apt,90,30,88,3/2/2018,3.99,1,161
17207000,Hotel Style Suite - includes breakfast!,115809271,Sarah,,Downtown/Civic Center,37.77795838,-122.4225122,Entire home/apt,75,2,0,,,2,0
17222332,Spacious room in newly remodeled Victorian,40426550,Kagan,,Outer Mission,37.71095892,-122.4488464,Private room,65,30,1,8/13/2018,0.26,3,364
17222602,Modern Room with Private Bath close to Everything!,3406629,Tony,,South of Market,37.776034,-122.4140656,Private room,113,2,106,11/20/2018,5.08,2,72
17223107,Luxury Condo in the Heart of San Francisco,31629813,Jeffery,,Financial District,37.79150299,-122.4004408,Entire home/apt,200,30,0,,,1,359
17225268,Bright & Modern  Loft w/ High Ceiling Downtown SF,116004419,Natalie,,South of Market,37.78129564,-122.4051197,Entire home/apt,579,2,67,11/16/2018,3.12,1,52
17233693,Spacious Entire Top Floor in Haight Ashbury,34985576,Cristina,,Haight Ashbury,37.76977196,-122.4506117,Entire home/apt,210,2,14,3/6/2018,0.64,1,0
17237462,Bass Guitar Room,2283942,Leon,,Mission,37.75113789,-122.4078503,Private room,69,1,45,11/21/2018,2.09,3,351
17237843,Ukulele Room,2283942,Leon,,Mission,37.75072533,-122.4081529,Private room,59,1,93,11/20/2018,4.46,3,287
17237993,Drumset Room,2283942,Leon,,Mission,37.7513171,-122.4072058,Private room,69,1,104,11/19/2018,5.42,3,321
17238534,"shared room/SoMa/hacknsleep,com/1mon",1682188,Anna,,South of Market,37.77364539,-122.4168598,Shared room,40,180,2,8/13/2017,0.1,29,364
17254134,Modern 2bd/2bth Furnished on Jackson&Laguna,13832870,International,,Pacific Heights,37.79191256,-122.429715,Entire home/apt,268,30,0,,,33,88
17254515,Private bedroom and bathroom in single family home,14692056,Sabine,,Glen Park,37.73443709,-122.43298,Private room,100,3,26,10/25/2018,1.34,1,58
17267153,Petite Mission - 18th Street - Studio,38836,Bernat,,Mission,37.76142491,-122.4197485,Entire home/apt,87,30,6,11/14/2018,0.39,42,187
17269133,Beautiful Inner Sunset Apt w/Ocean Views,1151753,Jaron,,Inner Sunset,37.75979095,-122.4740685,Entire home/apt,152,6,2,7/24/2018,0.16,1,53
17281042,2BR Fisherman's Wharf/North Beach w/ Private Deck,51827788,Andrea,,North Beach,37.80649648,-122.4129104,Entire home/apt,450,2,37,11/4/2018,1.74,1,22
17285258,Beautiful Gated 2-Bedroom Edwardian in the Mission,427156,Tania,,Mission,37.75846624,-122.4125109,Private room,255,1,119,12/2/2018,5.5,3,0
17287731,Bright & Spacious BR in Noe Valley Home,1097396,Danna,,Noe Valley,37.75327098,-122.4384121,Private room,100,3,3,9/8/2018,0.16,3,0
17288451,View of Mission Dolores Church in a garden setting,100672984,Roberto,,South of Market,37.77445697,-122.4197178,Private room,180,3,9,10/20/2018,2.05,3,336
17288739,Entire 3 BR Victorian home with private garden,40536296,Mustapha,,Haight Ashbury,37.77245029,-122.4419763,Entire home/apt,1195,3,3,9/28/2018,0.23,1,187
17289486,"Dogpatch Loft Bdrm w/Bath near Caltrain, AT&T park",4649971,Mike,,Potrero Hill,37.75567429,-122.3911111,Private room,120,2,79,11/28/2018,3.77,1,70
17301015,4447 Double Full-Beds Room near Beach & GG Park,113822021,Michael,,Outer Sunset,37.76309568,-122.5061802,Private room,100,2,120,11/19/2018,5.61,1,333
17301795,Baby it’s Cold Outside-Cozy Up!,7179228,Jonathan,,Inner Richmond,37.77777443,-122.4553065,Entire home/apt,150,30,74,11/14/2018,3.49,1,304
17305040,"Contemporary Private Suite, Bath and Entrance",1590064,Stuart,,Bernal Heights,37.74614764,-122.4086937,Private room,120,3,108,11/20/2018,4.98,1,156
17318005,Garden Apartment on Duboce Park,12767826,Susan,,Castro/Upper Market,37.76872443,-122.4341635,Entire home/apt,185,2,98,11/30/2018,4.66,1,145
17343208,Redwood Forest: Private Room+Bath in Warm Co-op,117141107,Zarinah,,Haight Ashbury,37.77037871,-122.449475,Private room,90,1,113,11/21/2018,5.26,28,225
17344333,"Air Bunk, Peacock Room: Cozy Bed in Shared Room",117141107,Zarinah,,Haight Ashbury,37.769769,-122.4505222,Shared room,50,1,49,12/1/2018,2.29,28,242
17345722,"Light filled, stylish Dolores Park Edwardian flat",1201229,Risa,,Castro/Upper Market,37.76156477,-122.4288471,Entire home/apt,250,3,13,8/12/2018,0.69,1,92
17346342,Perfectly located private modern room & bath in SF,116621529,Anna,,West of Twin Peaks,37.72660603,-122.4630536,Private room,75,3,57,11/19/2018,2.73,1,55
17367074,Cozy Traditional San Francisco Flat,48178529,Mauricio,,Excelsior,37.72662233,-122.4235038,Entire home/apt,150,30,7,8/17/2018,0.36,1,339
17367829,Two Upstairs Bedrooms in House w/ Ocean Views,547669,Jamie,,Outer Sunset,37.75729673,-122.496516,Private room,150,30,0,,,4,177
17369805,Custom built luxury penthouse,100672984,Roberto,,Castro/Upper Market,37.76447805,-122.4279698,Entire home/apt,250,3,64,11/15/2018,3.04,3,56
17382326,Beautiful SF Ocean Beach-Front Sunset Flat STR2178,117474501,Jane And Brian,,Outer Sunset,37.75212148,-122.5083968,Entire home/apt,249,2,65,12/2/2018,3.11,1,145
17402726,Cozy room in sunny 2BR apt in Bernal Heights,117653172,Jane,,Bernal Heights,37.73904899,-122.4126857,Private room,128,30,1,10/10/2018,0.52,1,116
17405370,NEW Modern 1-BD in Fisherman's Wharf/Russian Hill,20369590,Peter,,Russian Hill,37.80543932,-122.423337,Entire home/apt,200,3,82,11/29/2018,4.51,1,52
17408466,Perfectly located SOMA studio for 30+ day rental,117716563,Daniel,,South of Market,37.77812116,-122.396004,Entire home/apt,116,30,3,10/15/2018,0.19,1,147
17408793,2 bedroom apartment near GG  park.,45156079,Chang (Peter),,Outer Sunset,37.75688031,-122.4866512,Entire home/apt,139,1,156,12/2/2018,7.51,1,100
17417018,Beautiful Redwood Bedroom- Perfect Location in SF,662116,Sara,,North Beach,37.80084662,-122.4108357,Private room,135,2,69,11/28/2018,3.22,7,141
17419327,Residential hotel near Union Square SF room#2,115849,Hiromi,,Downtown/Civic Center,37.78713135,-122.4116986,Private room,140,32,9,9/15/2018,0.44,10,89
17419803,Residential hotel near Union Square SF room #9,115849,Hiromi,,Downtown/Civic Center,37.78866386,-122.4123188,Private room,130,32,3,8/18/2018,0.16,10,88
17420087,Residential hotel near Union Square SF room #3,115849,Hiromi,,Downtown/Civic Center,37.7869127,-122.4116917,Private room,130,32,27,10/16/2018,1.4,10,75
17421876,Studio with backyard in lovely Victorian,61184414,Marina,,Excelsior,37.71851389,-122.4375339,Entire home/apt,100,2,83,11/13/2018,3.84,1,68
17424816,Our Home in NoPa,147099,Carl,,Haight Ashbury,37.77223669,-122.4380674,Private room,150,3,87,11/18/2018,4.12,1,54
17430696,The Suite! Large cozy studio with private entrance,117919835,Mauricio & Tereza,,Outer Mission,37.72898132,-122.4520452,Entire home/apt,125,2,106,11/27/2018,6.14,1,255
17433075,Rose Garden - a Magical Bed+Bath in Warm Community,117141107,Zarinah,,Haight Ashbury,37.77033057,-122.4505299,Private room,90,1,85,11/27/2018,4.26,28,242
17433218,Classic San Francisco home at Golden Gate Park,25963935,Michelle,,Inner Sunset,37.76190485,-122.4677035,Entire home/apt,350,31,6,1/8/2018,0.34,1,0
17434603,Modern Hotel Room with in Downtown SF,4634719,Nannette,,Chinatown,37.79077018,-122.4067839,Private room,350,3,2,11/9/2017,0.12,2,1
17434665,Large Modern Studio in Great Neighborhood,32614449,Steve,,West of Twin Peaks,37.74224402,-122.4583845,Entire home/apt,125,30,55,10/1/2018,2.69,1,260
17438541,Charming 2 bedroom flat with free parking,77807259,Guanying,,Outer Sunset,37.75406474,-122.4860963,Entire home/apt,209,2,104,11/18/2018,5.4,3,98
17444005,Outer Sunset Gem,118057447,Luis,,Outer Sunset,37.76071668,-122.5080865,Entire home/apt,165,30,48,11/23/2018,2.33,1,185
17444930,Private Room w/ ensuite Bath & den,1291823,Koncha,,Mission,37.76121702,-122.4204749,Private room,175,1,18,10/28/2018,0.85,3,6
17444964,Experience Noe Valley from Stylish and Private House,34675376,Karen,,Noe Valley,37.75254343,-122.4417405,Entire home/apt,325,2,53,11/18/2018,3.35,1,46
17445405,Affordable Room in San Francisco,40297300,MightyIgor,,Bayview,37.72788936,-122.3704275,Private room,62,1,120,11/24/2018,5.56,4,361
17461924,Fabulous Apt. in Pacific Heights,118247994,Veronica,,Pacific Heights,37.79031241,-122.4320845,Entire home/apt,300,3,93,12/1/2018,4.39,1,32
17474556,Our Dream Home in Central San Francisco,432070,Sterling & Megan,,Western Addition,37.7743326,-122.4314882,Entire home/apt,250,30,6,5/4/2018,0.32,2,335
17478285,Comfy Bed for Overnight Stay in SF,40297300,MightyIgor,,Bayview,37.72720178,-122.3716996,Private room,70,1,99,11/13/2018,4.61,4,307
17479999,Sunny Quite 1BR with Prvt Bathrm/Lower Pac Height,2716511,Huanhuan,,Western Addition,37.78487584,-122.4410649,Private room,100,45,4,8/11/2018,0.26,1,104
17482888,Luxurious private bed/bath in prime location,43033340,Vincent,,Financial District,37.78288009,-122.4014209,Private room,500,1,9,9/28/2018,0.43,1,31
17497608,Mosaic Garden Flat,624646,Lucille,,Mission,37.75483328,-122.4141813,Entire home/apt,220,1,52,11/18/2018,2.51,1,167
17499253,Bright Private Room Close to Golden Gate Park,16336319,Elena,,Inner Richmond,37.77938394,-122.4733823,Private room,92,1,32,11/2/2018,1.81,4,168
17501002,Your SF adventure sojourn near Mission/Bernal,69222920,Amit,,Excelsior,37.72452805,-122.4169615,Entire home/apt,145,2,95,11/25/2018,4.86,1,0
17508667,Private Room 301 in Hostel House,27123550,Jacquelyn,,Bayview,37.73216827,-122.3897077,Private room,65,30,4,10/7/2018,0.25,7,139
17511326,Cole Valley Cottage,383029,Steph,,Haight Ashbury,37.76175938,-122.4493613,Entire home/apt,230,2,16,8/14/2018,0.79,1,164
17514911,Cozy Bedroom Private Entrance by Glen Park BART,4346095,Ava,,Outer Mission,37.73264224,-122.4381837,Private room,75,3,98,12/4/2018,4.72,4,320
17516202,Single Bed R-5 with Shared bath,50160697,Ver,,Downtown/Civic Center,37.78528565,-122.4155614,Private room,70,2,60,11/29/2018,2.8,6,267
17518933,Double Room R-6  with Shared Bath,50160697,Ver,,Downtown/Civic Center,37.78574568,-122.4146008,Private room,95,2,36,11/8/2018,1.92,6,222
17530579,Castro/Upper Market spacious home,13702731,Yuri,,Castro/Upper Market,37.75836463,-122.4413336,Entire home/apt,250,3,3,5/4/2018,0.15,1,0
17534666,Quiet Private Room in Artsy Shared Home/Urban Farm,35151167,Jen,,Bayview,37.7373672,-122.3923485,Private room,36,2,73,11/17/2018,3.49,2,89
17534690,"Cozy, Spacious, Recently Renovated 2BR Apt",24535979,Hu,,Parkside,37.74579338,-122.4781939,Entire home/apt,150,3,72,11/18/2018,3.43,1,61
17543317,Bright Private Room in Pad - Top of Russian Hill,2716649,Alex,,Russian Hill,37.79841881,-122.4187923,Private room,200,31,7,1/11/2018,0.33,1,88
17543814,Comfy Room in the Sunset,36997746,Jonathan,,Outer Sunset,37.74988696,-122.4776792,Shared room,32,2,115,11/11/2018,5.5,3,89
17551632,Cozy room in Mission/Bernal Hood,8952012,Susanna,,Bernal Heights,37.74688384,-122.4202169,Private room,60,4,93,11/20/2018,4.38,2,1
17556287,Modern. Remodeled Victorian with Flow,988375,Jennifer,,Bernal Heights,37.7386789,-122.4128973,Entire home/apt,300,30,16,7/20/2018,0.81,6,12
17573940,Best location and view in San Francisco,93227020,Diane,,South of Market,37.78615228,-122.3907977,Entire home/apt,134,30,3,8/25/2018,0.17,1,169
17574138,Beautiful Golden Gate Heights Home,119352312,Donovan,,Inner Sunset,37.75279712,-122.4703921,Entire home/apt,150,5,1,7/16/2017,0.06,1,0
17576074,Comfy Bedroom in San Francisco ❤️,40297300,MightyIgor,,Bayview,37.72859014,-122.371805,Private room,102,1,71,11/20/2018,3.84,4,179
17585689,"Beautiful, Modern, Comfortable, with Parking (!!)",8946246,Meital,,Inner Sunset,37.76186399,-122.4664613,Entire home/apt,275,3,7,7/28/2017,0.34,1,6
17585947,Cozy Luxury at Ocean Beach with Historic Details,836116,Elizabeth,,Outer Richmond,37.77844741,-122.5003136,Entire home/apt,200,2,71,11/25/2018,3.48,1,72
17587530,"Spacious Studio - In the Heart of the ""Marina""",119481494,L.,,Marina,37.8009012,-122.4389524,Entire home/apt,154,30,19,10/15/2018,0.94,1,335
17588923,Top Floor Mission Dolores Private Bedroom,551394,Josh,,Mission,37.76832743,-122.4250571,Private room,115,30,73,11/16/2018,3.61,7,324
17590102,Sunny Private Room In Top Floor Edwardian,551394,Josh,,Mission,37.76847404,-122.4251584,Private room,125,30,65,11/14/2018,3.14,7,317
17592480,Happy & Sunny Bayview Living - North Bedroom ❤️,8371224,Albert,,Bayview,37.73506761,-122.3879957,Private room,103,2,97,11/18/2018,4.66,3,50
17593967,"Beautiful, luxurious, quiet retreat in Noe Valley",119553914,Michael,,Noe Valley,37.75369163,-122.4257702,Entire home/apt,200,30,2,8/17/2017,0.11,1,179
17603219,"Modern Home w/ VIEWS of twin peaks, DT and bay!",14281063,Anita,,West of Twin Peaks,37.73825959,-122.4437219,Entire home/apt,350,3,7,8/5/2018,0.4,1,0
17608618,One Bedroom Just a Block Away From Dolores Park,103340667,Sheena,,Mission,37.75937783,-122.4240135,Entire home/apt,130,30,0,,,65,63
17610163,Cool 3 level townhome in the Mission,322427,Pablo,,Mission,37.75832563,-122.4160119,Private room,100,180,0,,,1,365
17622741,Calming oasis with views -- MASTER BEDROOM & BATH,7919623,Marc,,Noe Valley,37.75113929,-122.4255754,Private room,125,31,3,3/23/2018,0.16,3,365
17622881,"Private Room, quiet neighborhood",63539716,Kyle,,Excelsior,37.71696052,-122.4289335,Private room,49,3,63,11/19/2018,3.11,1,269
17624633,Modern Lofted Studio Near Downtown SF,272645,Sufang,,Downtown/Civic Center,37.77780726,-122.4187492,Entire home/apt,125,30,5,6/23/2018,0.24,1,145
17626598,"Large, modern, sunny condo in the hip Mission.",1782540,John,,Mission,37.75905602,-122.4090583,Entire home/apt,375,3,10,8/19/2018,0.58,1,2
17626794,Nob Hill bedroom #4,23719876,Yumi,,Nob Hill,37.79083486,-122.4210685,Private room,76,30,2,5/26/2018,0.21,19,365
17626853,Nob Hill single bedroom #1,23719876,Yumi,,Nob Hill,37.79107085,-122.4212827,Private room,76,30,1,9/2/2018,0.31,19,348
17626927,Nob Hill single bedroom #3,23719876,Yumi,,Nob Hill,37.79201939,-122.4192343,Private room,76,30,1,12/10/2017,0.08,19,359
17642091,Audrey & Nick's Place,6641931,Audrey,,Bernal Heights,37.7459083,-122.4184779,Entire home/apt,118,2,67,12/2/2018,3.79,1,56
17642555,Nob Hill single bedroom #7,23719876,Yumi,,Nob Hill,37.79065685,-122.4195368,Private room,77,30,2,6/1/2018,0.17,19,362
17651619,Room within steps of cable cars and the Wharf!,19584367,Elisa,,North Beach,37.80462628,-122.4153648,Private room,60,30,30,9/1/2018,1.43,3,31
17651864,Bernal Bungalow with two patios!,51634045,Nicole,,Bernal Heights,37.74820964,-122.4150559,Entire home/apt,150,7,3,7/30/2017,0.17,1,0
17652643,Sunny Single Bed in Mission near Bart -Victorian,6414607,Jeana,,Mission,37.75511427,-122.4168168,Private room,89,6,37,10/26/2018,1.93,2,280
17654489,Luxury home with stunning view,11071025,Teresa,,Marina,37.8018413,-122.4476766,Entire home/apt,750,30,0,,,1,173
17669758,Skylight Private Room in Mission Dolores,551394,Josh,,Mission,37.76874443,-122.4251457,Private room,69,30,74,11/18/2018,3.57,7,314
17670075,Top Floor Private Room Near Valencia Corridor,551394,Josh,,Mission,37.76921407,-122.4255306,Private room,62,30,72,10/22/2018,3.45,7,330
17670655,Work/Leisure 10 min walk from BART in Glen Park,445716,Andrea,,Glen Park,37.73633315,-122.4319889,Entire home/apt,200,3,21,10/10/2018,1.13,1,5
17680468,Spacious and Sunny Apt in the heart of the Castro,7937293,Marco,,Castro/Upper Market,37.75947601,-122.4387716,Entire home/apt,192,3,14,9/13/2018,0.82,1,0
17695233,Entire private 1 bd/1 ba in Mission up to 4 people,1291823,Koncha,,Mission,37.75964359,-122.419361,Entire home/apt,335,1,5,11/15/2018,0.28,3,4
17696905,Golden Gate - Private Bedroom in Warm Community,117141107,Zarinah,,Haight Ashbury,37.76989597,-122.4507452,Private room,90,1,92,11/24/2018,4.54,28,229
17696946,Large Bedroom in Central Location,4856574,Jeff,,Mission,37.75692306,-122.4140757,Private room,55,30,6,9/4/2017,0.29,3,20
17697735,QUIET SPACIOUS 1BDR. BEST LOCATION!,4255783,Maria,,Castro/Upper Market,37.76736286,-122.4270305,Entire home/apt,129,30,3,12/26/2017,0.15,1,37
17714209,Bright Apartment in Charming Russian Hill,103340667,Sheena,,Russian Hill,37.80099139,-122.4242718,Entire home/apt,170,30,2,2/20/2018,0.11,65,88
17716381,★ Bright 1BR ★ Close to GG Park★ Shared Backyard ★,6202502,Isabelle At Voyajoy,,Inner Richmond,37.77327494,-122.4690865,Entire home/apt,110,30,0,,,1,321
17717979,Standard Double R-3 with shared bath,50160697,Ver,,Downtown/Civic Center,37.78544483,-122.4150521,Private room,95,2,38,11/22/2018,2.1,6,184
17718199,Huge Master Suite w/Private Bath/Sauna+Breakfast,7479539,Igor,,Inner Richmond,37.77729892,-122.4742679,Private room,77,1,112,11/26/2018,5.64,3,29
